Volume,vw,Open,Close,High,Low,timestamp,n
294.0,165.1515,165.29,165.29,165.29,165.29,2026-07-30 13:30:00,7
517.071013,165.93,166.05,165.44,166.05,165.44,2026-07-30 13:31:00,11
10655.848835,164.174,164.22,163.565,165.0,163.54,2026-07-30 13:33:00,89
2039.03801,162.8413,162.75,162.77,163.0579,162.73,2026-07-30 13:34:00,57
2704.3089,162.6731,162.75,162.89,163.02,162.28,2026-07-30 13:35:00,96
728.19929,163.2858,163.255,163.255,163.255,163.255,2026-07-30 13:36:00,26
1506.0,163.6705,163.845,163.535,163.845,163.535,2026-07-30 13:37:00,39
1863.0,162.7703,162.65,163.23,163.245,162.15,2026-07-30 13:39:00,93
594.042517,163.009,162.67,162.67,162.67,162.67,2026-07-30 13:40:00,39
945.227434,163.2392,163.6,163.62,163.62,163.6,2026-07-30 13:41:00,126
672.945833,162.8974,162.6,162.59,162.6,162.59,2026-07-30 13:42:00,31
724.0,163.1751,163.42,162.715,163.42,162.715,2026-07-30 13:44:00,22
1587.7069,163.5613,163.565,163.19,163.565,163.19,2026-07-30 13:45:00,37
1696.874346,163.2929,162.82,163.395,163.395,162.82,2026-07-30 13:46:00,51
1791.0,162.7831,162.85,162.62,162.92,162.62,2026-07-30 13:47:00,48
2048.027033,161.9627,162.05,161.98,162.05,161.39,2026-07-30 13:48:00,45
3183.0,162.5454,162.13,163.04,163.04,162.13,2026-07-30 13:49:00,88
2355.0004,162.6961,162.69,163.1199,163.1199,162.01,2026-07-30 13:50:00,68
1161.117111,162.3974,162.5,162.53,162.53,162.5,2026-07-30 13:51:00,49
2307.10448,162.1658,162.365,162.08,162.365,162.08,2026-07-30 13:52:00,35
4969.000589,162.0662,162.65,161.735,162.65,161.7,2026-07-30 13:53:00,124
1759.006129,161.4497,161.625,160.92,161.65,160.92,2026-07-30 13:54:00,70
3452.0,160.9656,161.0,160.78,161.1,160.77,2026-07-30 13:55:00,115
4804.7051,161.2795,160.93,161.17,161.43,160.84,2026-07-30 13:56:00,128
1309.09437,161.2481,161.145,161.21,161.33,161.145,2026-07-30 13:57:00,37
1805.0,161.33,161.18,161.41,161.41,161.18,2026-07-30 13:58:00,63
1941.0,161.5807,161.42,161.47,161.805,161.42,2026-07-30 13:59:00,72
1265.006107,161.326,161.78,161.11,161.78,161.11,2026-07-30 14:00:00,58
1005.0,161.3792,161.43,161.13,161.63,161.13,2026-07-30 14:01:00,43
6902.379764,160.7598,161.0,160.57,161.0,160.45,2026-07-30 14:02:00,112
3196.05,160.3363,160.3,160.39,160.395,160.0,2026-07-30 14:04:00,135
1295.006164,160.0377,160.31,159.88,160.31,159.88,2026-07-30 14:05:00,61
22699.40501,160.2772,160.1,161.35,161.35,160.08,2026-07-30 14:06:00,169
21710.0,160.7484,160.99,160.79,160.99,160.01,2026-07-30 14:08:00,100
495.0,160.3804,160.38,160.34,160.38,160.34,2026-07-30 14:09:00,44
4008.0,160.5224,160.44,160.68,160.68,160.29,2026-07-30 14:10:00,115
2849.0,160.4917,160.38,160.56,160.56,160.38,2026-07-30 14:11:00,76
20000.1687,159.9013,160.48,159.87,160.485,159.82,2026-07-30 14:12:00,130
1600.0,159.3974,159.87,159.205,159.87,159.19,2026-07-30 14:13:00,53
5080.855769,159.3236,159.39,158.835,159.39,158.835,2026-07-30 14:14:00,59
1194.323217,159.0412,159.06,159.06,159.06,159.06,2026-07-30 14:15:00,61
660.407502,159.207,159.38,159.38,159.38,159.38,2026-07-30 14:16:00,41
846.5561,158.9457,158.635,158.635,158.635,158.635,2026-07-30 14:17:00,52
2998.0,158.6777,158.575,158.6549,158.83,158.42,2026-07-30 14:18:00,89
1553.186811,158.4543,158.6,158.29,158.6,158.29,2026-07-30 14:19:00,61
